DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	7	3	0back_dual_main_click	0	Schlafnester															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	8	3	0back_dual_main_click	0	hoch															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	9	3	0back_dual_main_click	0	in															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	10	3	0back_dual_main_click	0	den															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	11	3	0back_dual_main_click	0	Bäumen.															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	12	3	0back_dual_main_click	0	Diese															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	464.9059772491455	1500	text_03	13	3	0back_dual_main_click	0	Nester															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	14	3	0back_dual_main_click	0	bestehen															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	15	3	0back_dual_main_click	0	aus															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	16	3	0back_dual_main_click	0	Ästen															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	17	3	0back_dual_main_click	0	und															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	18	3	0back_dual_main_click	0	Blättern															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	19	3	0back_dual_main_click	0	und															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	20	3	0back_dual_main_click	0	bieten															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	21	3	0back_dual_main_click	0	den															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	22	3	0back_dual_main_click	0	Affen															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	23	3	0back_dual_main_click	0	Komfort															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	24	3	0back_dual_main_click	0	und															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	25	3	0back_dual_main_click	0	Schutz.															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	26	3	0back_dual_main_click	0	Forscher															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	27	3	0back_dual_main_click	0	haben															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	28	3	0back_dual_main_click	0	"entdeckt,"															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	29	3	0back_dual_main_click	0	dass															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	30	3	0back_dual_main_click	0	Orang-Utans															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	31	3	0back_dual_main_click	0	sehr															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	32	3	0back_dual_main_click	0	geschickt															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	598.7269878387451	1500	text_03	33	3	0back_dual_main_click	0	vorgehen:															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	34	3	0back_dual_main_click	0	Sie															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	35	3	0back_dual_main_click	0	wählen															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	36	3	0back_dual_main_click	0	stabile															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	37	3	0back_dual_main_click	0	Äste															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	38	3	0back_dual_main_click	0	aus															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	39	3	0back_dual_main_click	0	und															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	40	3	0back_dual_main_click	0	biegen															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	531.5051078796387	1500	text_03	41	3	0back_dual_main_click	0	"diese,"															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	42	3	0back_dual_main_click	0	ohne															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	43	3	0back_dual_main_click	0	sie															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	44	3	0back_dual_main_click	0	ganz															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	45	3	0back_dual_main_click	0	zu															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	46	3	0back_dual_main_click	0	brechen.															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	47	3	0back_dual_main_click	0	So															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	48	3	0back_dual_main_click	0	entsteht															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	49	3	0back_dual_main_click	0	eine															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	50	3	0back_dual_main_click	0	robuste															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	481.2657833099365	1500	text_03	51	3	0back_dual_main_click	0	Grundstruktur.															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	52	3	0back_dual_main_click	0	Die															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	53	3	0back_dual_main_click	0	Polsterung															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	54	3	0back_dual_main_click	0	der															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	55	3	0back_dual_main_click	0	Nester															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	565.0811195373535	1500	text_03	56	3	0back_dual_main_click	0	besteht															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	57	3	0back_dual_main_click	0	aus															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	58	3	0back_dual_main_click	0	dünneren															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	598.8690853118896	1500	text_03	59	3	0back_dual_main_click	0	Ästen															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	60	3	0back_dual_main_click	0	und															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	61	3	0back_dual_main_click	0	macht															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	532.8609943389893	1500	text_03	62	3	0back_dual_main_click	0	das															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	63	3	0back_dual_main_click	0	Nest															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	64	3	0back_dual_main_click	0	besonders															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	65	3	0back_dual_main_click	0	bequem.															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#D292F3	False	correct rejection	None	1500	text_03	66	3	0back_dual_main_click	0	Diese															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	67	3	0back_dual_main_click	0	Bauweise															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	68	3	0back_dual_main_click	0	schützt															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	69	3	0back_dual_main_click	0	die															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	70	3	0back_dual_main_click	0	Orang-Utans															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	71	3	0back_dual_main_click	0	nicht															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	72	3	0back_dual_main_click	0	nur															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	73	3	0back_dual_main_click	0	vor															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	74	3	0back_dual_main_click	0	dem															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	75	3	0back_dual_main_click	0	"Herunterfallen,"															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	76	3	0back_dual_main_click	0	sondern															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	77	3	0back_dual_main_click	0	auch															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	78	3	0back_dual_main_click	0	vor															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	79	3	0back_dual_main_click	0	Feinden															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	80	3	0back_dual_main_click	0	und															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	565.3350353240967	1500	text_03	81	3	0back_dual_main_click	0	Parasiten.															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	82	3	0back_dual_main_click	0	So															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	83	3	0back_dual_main_click	0	schlafen															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	1500	text_03	84	3	0back_dual_main_click	0	die															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	648.9119529724121	1500	text_03	85	3	0back_dual_main_click	0	Primaten															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	582.658052444458	1500	text_03	86	3	0back_dual_main_click	0	sicher															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	498.1100559234619	1500	text_03	87	3	0back_dual_main_click	0	und															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	531.9299697875977	1500	text_03	88	3	0back_dual_main_click	0	komfortabel															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	549.0880012512207	1500	text_03	89	3	0back_dual_main_click	0	in															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#88BA3F	True	hit	448.6689567565918	1500	text_03	90	3	0back_dual_main_click	0	ihren															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	1500	text_03	91	3	0back_dual_main_click	0	Nestern.															#88BA3F									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																																		text_03			0back_dual_main_click			656.2240271568298	Q1	1	a	True	4	0																	OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																																		text_03			0back_dual_main_click			662.4918720722198	Q2	2	b	False	4	0																	OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																																		text_03			0back_dual_main_click			667.800045967102	Q3	2	b	True	4	0																	OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						2	0	2	0																																															671.8643519878387	671.8643691539764	671.9038109779358	671.9038240909576	671.9133839607239	671.9133911132812	671.9304490089417										OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0	671.9462070465088																									671.9307761192322			#2AB7EF	False	correct rejection	None	1500		1	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		2	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		3	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		4	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		5	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#F989A2	True	hit	433.34317207336426	1500		6	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		7	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		8	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#88BA3F	True	hit	415.54903984069824	1500		9	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		10	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		11	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		12	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#F989A2	True	hit	400.097131729126	1500		13	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		14	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	True	hit	418.3480739593506	1500		15	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	True	hit	583.6389064788818	1500		16	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		17	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		18	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		19	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		20	4	1back_single_training1	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		1	6	1back_single_main	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		2	6	1back_single_main	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		3	6	1back_single_main	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		4	6	1back_single_main	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		5	6	1back_single_main	1																									OA02	no	2024-08-26_07h59.46.596	EXNAT_3_training	2024.1.0	2024-08-26 08h00.06.688381 +0200	
