DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						6	0	6	0																													#F989A2	True	hit	311.39612197875977	0.6675935866038004		8	15	1back_single_main_no_click	1				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#F989A2	True	miss	None	0.6705935866038004		9	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	false alarm	15.883922576904297	0.6735935866038004		10	15	1back_single_main_no_click	1				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6765935866038004		11	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6795935866038004		12	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.6825935866038004		13	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6855935866038004		14	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.6885935866038004		15	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.6915935866038004		16	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.6945935866038004		17	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.6975935866038004		18	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#F989A2	True	hit	353.58595848083496	0.7005935866038004		19	15	1back_single_main_no_click	1				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.7035935866038004		20	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.7065935866038004		21	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.7095935866038005		22	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.7125935866038005		23	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.7155935866038005		24	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.7185935866038005		25	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.7215935866038005		26	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.7245935866038005		27	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.7275935866038005		28	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.7305935866038005		29	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.7335935866038004		30	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.7365935866038004		31	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.7395935866038004		32	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.7425935866038004		33	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.7455935866038004		34	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.7485935866038004		35	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.7515935866038004		36	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	0.7545935866038004		37	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	0.7575935866038004		38	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	0.7605935866038004		39	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	0.7635935866038004		40	15	1back_single_main_no_click	1				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						6	0	6	0																																																			1638.1083528995514	1638.1083669662476	1638.1262018680573										MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0	1638.1418809890747																									1638.1265149116516	1638.1419258117676	1638.1419348716736	#F989A2	False	correct rejection	None	928.435127153396	text_05	1	16	1back_dual_main_no_click	1	Trottellummen			None					1638.1852939128876	1638.1853067874908															MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	True	hit	625.0929832458496	822.0882589433804	text_05	2	16	1back_dual_main_no_click	1	brüten			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	True	miss	None	727.0612741673656	text_05	3	16	1back_dual_main_no_click	1	auf			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	false alarm	208.7540626525879	849.8887174440295	text_05	4	16	1back_dual_main_no_click	1	steilen			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	True	hit	462.2180461883545	916.8098298524412	text_05	5	16	1back_dual_main_no_click	1	Felsklippen			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	True	hit	495.53585052490234	776.7461487906481	text_05	6	16	1back_dual_main_no_click	1	ohne			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	858.8887174440295	text_05	7	16	1back_dual_main_no_click	1	"Nester,"			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	728.1152240482729	text_05	8	16	1back_dual_main_no_click	1	so			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	True	hit	380.08904457092285	785.7461487906481	text_05	9	16	1back_dual_main_no_click	1	auch			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	748.0612741673656	text_05	10	16	1back_dual_main_no_click	1	auf			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	True	hit	525.7558822631836	751.0612741673656	text_05	11	16	1back_dual_main_no_click	1	der			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	909.4303690961128	text_05	12	16	1back_dual_main_no_click	1	deutschen			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	True	hit	410.369873046875	829.3037892471431	text_05	13	16	1back_dual_main_no_click	1	Insel			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	930.330774023158	text_05	14	16	1back_dual_main_no_click	1	Helgoland.			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	803.7461487906481	text_05	15	16	1back_dual_main_no_click	1	Ihre			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	True	hit	449.10120964050293	806.7461487906481	text_05	16	16	1back_dual_main_no_click	1	Eier			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	809.7461487906481	text_05	17	16	1back_dual_main_no_click	1	sind			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	True	hit	401.10015869140625	844.3037892471431	text_05	18	16	1back_dual_main_no_click	1	spitz			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	True	hit	471.93002700805664	945.330774023158	text_05	19	16	1back_dual_main_no_click	1	"zulaufend,"			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	True	hit	381.5929889678955	818.7461487906481	text_05	20	16	1back_dual_main_no_click	1	bunt			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	781.0612741673656	text_05	21	16	1back_dual_main_no_click	1	und			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	True	hit	472.57304191589355	954.330774023158	text_05	22	16	1back_dual_main_no_click	1	gemustert.			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	859.3037892471431	text_05	23	16	1back_dual_main_no_click	1	Diese			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	830.7461487906481	text_05	24	16	1back_dual_main_no_click	1	Form			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	True	hit	335.6161117553711	976.8098298524412	text_05	25	16	1back_dual_main_no_click	1	"verhindert,"			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	True	hit	381.99305534362793	836.7461487906481	text_05	26	16	1back_dual_main_no_click	1	dass			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	799.0612741673656	text_05	27	16	1back_dual_main_no_click	1	sie			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	True	hit	410.3889465332031	802.0612741673656	text_05	28	16	1back_dual_main_no_click	1	vom			01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	903.0882589433804	text_05	29	16	1back_dual_main_no_click	1	Felsen			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	927.8887174440295	text_05	30	16	1back_dual_main_no_click	1	rollen.			None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																																		text_05			1back_dual_main_no_click			1703.391301870346	Q1	04	d	True	17	1																	MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.9045873132802673		1	17	2back_single_main_no_click	2				None							1705.9582870006561	1705.9583067893982													MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.9075873132802673		2	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.9105873132802673		3	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.9135873132802673		4	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.9165873132802672		5	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	True	hit	284.1980457305908	0.9195873132802672		6	17	2back_single_main_no_click	2				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.9225873132802672		7	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	True	miss	None	0.9255873132802672		8	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.9285873132802672		9	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.9315873132802672		10	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.9345873132802672		11	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.9375873132802672		12	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.9405873132802672		13	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.9435873132802672		14	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.9465873132802672		15	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.9495873132802672		16	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.9525873132802672		17	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.9555873132802672		18	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	True	hit	594.3129062652588	0.9585873132802673		19	17	2back_single_main_no_click	2				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	True	hit	665.7719612121582	0.9615873132802673		20	17	2back_single_main_no_click	2				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.9645873132802673		21	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.9675873132802673		22	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.9705873132802673		23	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.9735873132802673		24	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.9765873132802673		25	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	0.9795873132802673		26	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	false alarm	710.2329730987549	0.9825873132802673		27	17	2back_single_main_no_click	2				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	True	miss	None	0.9855873132802673		28	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	0.9885873132802673		29	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	0.9915873132802673		30	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.9945873132802673		31	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	0.9975873132802673		32	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	True	hit	502.3610591888428	1.0005873132802672		33	17	2back_single_main_no_click	2				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.0035873132802673		34	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.0065873132802672		35	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.0095873132802673		36	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#D292F3	False	false alarm	928.8890361785889	1.0125873132802672		37	17	2back_single_main_no_click	2				01																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.0155873132802673		38	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.0185873132802672		39	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.0215873132802673		40	17	2back_single_main_no_click	2				None																					MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						7	0	7	0																																																			1777.6968228816986	1777.6968319416046	1777.7146217823029										MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						8	0	8	0	1777.7303488254547																									1777.7149658203125	1777.7303857803345	1777.7303919792175	#88BA3F	False	correct rejection	None	1174.6498439800787	text_08	1	18	2back_dual_main_no_click	2	Forscher			None					1777.772787809372	1777.7728018760681															MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
