DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						4	0	4	0																													#88BA3F	False	correct rejection	None	584.1701030731201		17	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	666.0208702087402		18	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	834.6831798553467		19	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	701.0622024536133		20	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	918.673038482666		21	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	True	miss	None	650.9959697723389		22	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	817.9500102996826		23	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	True	miss	None	751.1861324310303		24	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	684.3898296356201		25	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1235.408067703247		26	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1101.844072341919		27	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	617.5820827484131		28	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	651.4010429382324		29	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1135.3330612182617		30	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	535.8419418334961		31	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	True	hit	1285.5329513549805	1619.5199489593506		32	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	550.7800579071045		33	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	false alarm	1018.3379650115967	1402.4391174316406		34	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	601.3510227203369		35	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	985.1319789886475		36	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	752.9418468475342		37	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	717.756986618042		38	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	801.271915435791		39	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	801.2330532073975		40	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	True	hit	567.4569606781006	951.5440464019775		41	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	766.2250995635986		42	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	784.5749855041504		43	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1118.5719966888428		44	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	717.7929878234863		45	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	884.7761154174805		46	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	584.1560363769531		47	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	True	hit	801.2640476226807	1168.6480045318604		48	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	565.8538341522217		49	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	True	hit	984.9808216094971	1336.9269371032715		50	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	617.563009262085		51	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	634.2811584472656		52	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	600.8138656616211		53	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	650.9950160980225		54	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1068.4728622436523		55	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	749.535083770752		56	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	634.2911720275879		57	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	True	hit	585.8838558197021	953.2530307769775		58	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	584.1879844665527		59	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	951.6010284423828		60	10	2back_single_main	2																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																											977.1686849594116	977.1686971187592	#88BA3F	False	correct rejection	None	815.5429363250732	text_04	1	11	2back_dual_main_click	2	Manche																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	980.8001518249512	text_04	2	11	2back_dual_main_click	2	Orte																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	598.4368324279785	text_04	3	11	2back_dual_main_click	2	sind																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1084.2399597167969	text_04	4	11	2back_dual_main_click	2	nur																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	549.022912979126	text_04	5	11	2back_dual_main_click	2	aus																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	732.7959537506104	text_04	6	11	2back_dual_main_click	2	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1116.476058959961	text_04	7	11	2back_dual_main_click	2	Luft																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1066.0908222198486	text_04	8	11	2back_dual_main_click	2	wirklich																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	True	hit	564.9261474609375	915.6050682067871	text_04	9	11	2back_dual_main_click	2	zugänglich.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	865.976095199585	text_04	10	11	2back_dual_main_click	2	Bertus																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	965.8799171447754	text_04	11	11	2back_dual_main_click	2	Schoeman																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1116.7001724243164	text_04	12	11	2back_dual_main_click	2	fliegt																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	582.1249485015869	text_04	13	11	2back_dual_main_click	2	oft																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	933.1319332122803	text_04	14	11	2back_dual_main_click	2	mit																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	648.158073425293	text_04	15	11	2back_dual_main_click	2	seinem																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	665.8809185028076	text_04	16	11	2back_dual_main_click	2	Flugzeug																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	false alarm	1783.9369773864746	2134.627103805542	text_04	17	11	2back_dual_main_click	2	über																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	549.0350723266602	text_04	18	11	2back_dual_main_click	2	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1950.3750801086426	text_04	19	11	2back_dual_main_click	2	"unwirtliche,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	815.7920837402344	text_04	20	11	2back_dual_main_click	2	aber																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	681.8768978118896	text_04	21	11	2back_dual_main_click	2	trotzdem																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	781.7211151123047	text_04	22	11	2back_dual_main_click	2	wunderschöne																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	781.9371223449707	text_04	23	11	2back_dual_main_click	2	Küste																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1116.5430545806885	text_04	24	11	2back_dual_main_click	2	Namibias.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1968.1148529052734	text_04	25	11	2back_dual_main_click	2	Er																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1533.2269668579102	text_04	26	11	2back_dual_main_click	2	zeigt																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	880.8560371398926	text_04	27	11	2back_dual_main_click	2	Touristen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1049.9370098114014	text_04	28	11	2back_dual_main_click	2	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1418.6429977416992	text_04	29	11	2back_dual_main_click	2	beeindruckenden																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1116.5010929107666	text_04	30	11	2back_dual_main_click	2	Schiffswracks																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1116.8568134307861	text_04	31	11	2back_dual_main_click	2	und																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	766.1738395690918	text_04	32	11	2back_dual_main_click	2	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1216.7479991912842	text_04	33	11	2back_dual_main_click	2	einzigartigen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	949.5968818664551	text_04	34	11	2back_dual_main_click	2	Landschaften																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	849.2641448974609	text_04	35	11	2back_dual_main_click	2	von																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	832.2780132293701	text_04	36	11	2back_dual_main_click	2	oben.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1734.3149185180664	text_04	37	11	2back_dual_main_click	2	Vom																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1049.9091148376465	text_04	38	11	2back_dual_main_click	2	Flugzeug																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	766.1659717559814	text_04	39	11	2back_dual_main_click	2	aus																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	932.9781532287598	text_04	40	11	2back_dual_main_click	2	sieht																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	815.4950141906738	text_04	41	11	2back_dual_main_click	2	man																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	850.1780033111572	text_04	42	11	2back_dual_main_click	2	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	699.038028717041	text_04	43	11	2back_dual_main_click	2	Küste																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1217.052936553955	text_04	44	11	2back_dual_main_click	2	des																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	True	hit	965.6741619110107	1366.434097290039	text_04	45	11	2back_dual_main_click	2	"Landes,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	849.6499061584473	text_04	46	11	2back_dual_main_click	2	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	665.977954864502	text_04	47	11	2back_dual_main_click	2	sich																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	765.477180480957	text_04	48	11	2back_dual_main_click	2	von																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	733.0710887908936	text_04	49	11	2back_dual_main_click	2	Südafrika																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	899.5158672332764	text_04	50	11	2back_dual_main_click	2	bis																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1233.7310314178467	text_04	51	11	2back_dual_main_click	2	nach																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	True	hit	1032.2439670562744	1366.792917251587	text_04	52	11	2back_dual_main_click	2	Angola																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	732.1879863739014	text_04	53	11	2back_dual_main_click	2	erstreckt.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	782.6528549194336	text_04	54	11	2back_dual_main_click	2	Auch																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	648.8230228424072	text_04	55	11	2back_dual_main_click	2	verschiedene																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	916.132926940918	text_04	56	11	2back_dual_main_click	2	"Tiere,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	True	hit	665.9190654754639	1016.603946685791	text_04	57	11	2back_dual_main_click	2	wie																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	732.2449684143066	text_04	58	11	2back_dual_main_click	2	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	799.0250587463379	text_04	59	11	2back_dual_main_click	2	berühmten																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	899.9221324920654	text_04	60	11	2back_dual_main_click	2	Flamingos																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1150.04301071167	text_04	61	11	2back_dual_main_click	2	von																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	True	miss	None	1182.2419166564941	text_04	62	11	2back_dual_main_click	2	Conception																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	749.5930194854736	text_04	63	11	2back_dual_main_click	2	Bay																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	748.6920356750488	text_04	64	11	2back_dual_main_click	2	und																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1284.411907196045	text_04	65	11	2back_dual_main_click	2	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	1616.3811683654785	text_04	66	11	2back_dual_main_click	2	Robbenkolonien																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	715.6729698181152	text_04	67	11	2back_dual_main_click	2	von																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	766.308069229126	text_04	68	11	2back_dual_main_click	2	Cape																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	949.5871067047119	text_04	69	11	2back_dual_main_click	2	Cross																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#D292F3	True	hit	1400.0990390777588	1734.0929508209229	text_04	70	11	2back_dual_main_click	2	kann																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#F989A2	True	miss	None	699.2299556732178	text_04	71	11	2back_dual_main_click	2	man																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1284.393072128296	text_04	72	11	2back_dual_main_click	2	aus																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
