DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						3	0	3	0																																		text_01			1back_dual_main_click			834.388167142868	Q3	4	d	True	8	1																	OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																																															844.3776240348816	844.3776450157166	844.4171290397644	844.4171411991119	844.4261610507965	844.4261691570282	844.4432270526886										OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0	844.4594941139221																									844.4435501098633			#2AB7EF	False	correct rejection	None	1220.4620838165283		1	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	517.3718929290771		2	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1001.6829967498779		3	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	801.231861114502		4	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1051.7170429229736		5	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	miss	None	751.1799335479736		6	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	750.7340908050537		7	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	false alarm	1166.9988632202148	1667.9768562316895		8	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	634.2601776123047		9	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	734.4610691070557		10	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	717.7929878234863		11	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	hit	1101.8681526184082	1552.7310371398926		12	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	684.3900680541992		13	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	hit	834.6419334411621	1369.006872177124		14	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	650.9568691253662		15	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1018.3660984039307		16	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1083.5299491882324		17	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	hit	567.4889087677002	1053.501844406128		18	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	684.3569278717041		19	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	667.6740646362305		20	8	2back_single_training1	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2000		1	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2000		2	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2003.6439895629883		3	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1285.5510711669922		4	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	True	miss	None	684.2260360717773		5	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	834.6760272979736		6	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	751.1589527130127		7	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1235.4280948638916		8	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	false alarm	584.183931350708	1202.0628452301025		9	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1719.7308540344238		10	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2000		11	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	133.30698013305664		12	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	951.5430927276611		13	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	miss	None	1051.7528057098389		14	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	682.7380657196045		15	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	hit	834.6560001373291	1420.8459854125977		16	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	751.1827945709229		17	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	650.9630680084229		18	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	hit	550.82106590271	1085.1500034332275		19	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	1267.2178745269775		20	9	2back_single_training2	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1202.0509243011475		1	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	650.9699821472168		2	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	True	hit	534.0800285339355	1302.234172821045		3	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	684.3831539154053		4	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1485.9371185302734		5	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	false alarm	751.0790824890137	1352.2441387176514		6	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	752.8979778289795		7	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1469.2199230194092		8	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	918.1389808654785		9	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	hit	634.2859268188477	1302.2398948669434		10	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	901.4840126037598		11	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	782.9158306121826		12	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	986.7169857025146		13	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1068.4418678283691		14	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	True	hit	534.0461730957031	1235.3990077972412		15	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1218.7530994415283		16	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	1235.4559898376465		17	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	834.6631526947021		18	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1118.5579299926758		19	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1567.807912826538		20	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	802.9758930206299		21	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	901.4768600463867		22	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	false alarm	784.5230102539062	2000		23	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	15.861034393310547		24	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1534.3639850616455		25	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1120.2359199523926		26	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1001.6140937805176		27	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	818.3989524841309		28	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	1936.8541240692139		29	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	1769.7618007659912		30	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	hit	1350.6579399108887	2000		31	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2000		32	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2000		33	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	miss	None	2000		34	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2000		35	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	miss	None	2000		36	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2000		37	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2000		38	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2000		39	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2000		40	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2000		41	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2000		42	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2000		43	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2000		44	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2000		45	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2000		46	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	miss	None	1855.0310134887695		47	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	false alarm	918.1308746337891	2000		48	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	hit	1435.8370304107666	2000		49	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2000		50	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2000		51	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2000		52	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2000		53	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2000		54	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2000		55	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	True	hit	500.69403648376465	2000		56	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	2000		57	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2000		58	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	miss	None	2000		59	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2000		60	10	2back_single_main	2																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																											1087.3673360347748	1087.367346048355	#F989A2	False	correct rejection	None	2018.9809799194336	text_03	1	11	2back_dual_main_click	2	Orang-Utans																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	1716.900110244751	text_03	2	11	2back_dual_main_click	2	bauen																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_03	3	11	2back_dual_main_click	2	sich																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	False	correct rejection	None	314.82386589050293	text_03	4	11	2back_dual_main_click	2	jede																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2402.3079872131348	text_03	5	11	2back_dual_main_click	2	Nacht																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	miss	None	2500	text_03	6	11	2back_dual_main_click	2	gemütliche																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	2500	text_03	7	11	2back_dual_main_click	2	Schlafnester																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#D292F3	True	hit	1150.5451202392578	2500	text_03	8	11	2back_dual_main_click	2	hoch																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_03	9	11	2back_dual_main_click	2	in																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	False	correct rejection	None	2500	text_03	10	11	2back_dual_main_click	2	den																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	False	correct rejection	None	2500	text_03	11	11	2back_dual_main_click	2	Bäumen.																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#88BA3F	True	miss	None	2500	text_03	12	11	2back_dual_main_click	2	Diese																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#2AB7EF	True	miss	None	2500	text_03	13	11	2back_dual_main_click	2	Nester																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						4	0	4	0																													#F989A2	False	correct rejection	None	2500	text_03	14	11	2back_dual_main_click	2	bestehen																								OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
